Transaction_ID,Date_ID,Product_ID,Business_Unit_ID,Region_ID,Department_ID,Customer_Segment,Sales_Channel,Units_Sold,Unit_Price,Discount_Amount,Revenue,COGS,Gross_Profit,Gross_Margin_Pct,OPEX,EBITDA,Cash_Inflow,Cash_Outflow,Net_Cashflow
TXN000144,20240115,P004,BU001,REG002,DEP007,Enterprise,Online Sales,3,41317.1,12503.46,111447.84,53550.08,57897.76,0.5195,27351.45,30546.31,116397.69,75170.99,41226.7
TXN000145,20240120,P003,BU001,REG002,DEP001,Mid-Market,Direct Sales,2,19365.65,2909.99,35821.31,16725.61,19095.7,0.5331,15969.37,3126.33,35521.73,30907.86,4613.87
TXN000146,20240115,P004,BU001,REG001,DEP001,Small Business,Partner Sales,4,42579.13,12502.09,157814.43,64884.2,92930.23,0.5889,66304.91,26625.32,153412.1,132464.64,20947.46
TXN000147,20240122,P003,BU001,REG001,DEP002,Mid-Market,Partner Sales,2,18544.37,3283.21,33805.53,16385.56,17419.97,0.5153,12787.55,4632.42,30814.61,27511.01,3303.6
TXN000148,20240108,P003,BU001,REG002,DEP002,Small Business,Partner Sales,3,21394.8,2578.43,61605.97,23281.36,38324.61,0.6221,20670.66,17653.95,56050.65,40991.47,15059.18
TXN000149,20240119,P003,BU001,REG002,DEP001,Small Business,Online Sales,2,21079.92,541.61,41618.23,17157.44,24460.79,0.5877,17491.01,6969.78,35704.48,35087.21,617.27
TXN000150,20240120,P004,BU001,REG001,DEP007,Mid-Market,Online Sales,1,37552.03,2619.75,34932.28,16519.88,18412.4,0.5271,9486.62,8925.78,34781.94,25320.41,9461.53
TXN000151,20240120,P003,BU001,REG003,DEP007,Enterprise,Direct Sales,3,18591.44,5663.65,50110.67,24755.11,25355.56,0.506,12372.08,12983.48,43026.78,38063.98,4962.8
TXN000152,20240109,P001,BU001,REG003,DEP007,Mid-Market,Online Sales,1,52677.66,2018.6,50659.06,19848.22,30810.84,0.6082,11994.51,18816.33,43109.41,34467.88,8641.53
TXN000153,20240110,P004,BU001,REG001,DEP007,Enterprise,Direct Sales,4,37796.85,18256.87,132930.53,70271.4,62659.13,0.4714,36067.84,26591.29,132385.38,98916.61,33468.77
TXN000154,20240108,P003,BU001,REG002,DEP007,Mid-Market,Direct Sales,3,20111.67,5574.81,54760.2,24086.25,30673.95,0.5602,13328.27,17345.68,56938.27,40508.2,16430.07
TXN000155,20240115,P002,BU001,REG001,DEP001,Small Business,Partner Sales,2,31995.58,2787.56,61203.6,25170.09,36033.51,0.5887,25818.33,10215.18,61283.2,55092.89,6190.31
TXN000156,20240119,P003,BU001,REG002,DEP006,Mid-Market,Partner Sales,2,20215.83,3873.73,36557.93,15679.81,20878.12,0.5711,9819.15,11058.97,34522.68,27177.24,7345.44
TXN000157,20240112,P004,BU001,REG001,DEP002,Enterprise,Partner Sales,3,39342.29,17690.23,100336.64,54455.4,45881.24,0.4573,33230.39,12650.85,95039.77,89988.17,5051.6
TXN000158,20240113,P004,BU001,REG002,DEP002,Enterprise,Partner Sales,2,39648.1,10694.02,68602.18,34510.93,34091.25,0.4969,23193.3,10897.95,64295.83,59090.82,5205.01
TXN000159,20240109,P004,BU001,REG003,DEP007,Small Business,Online Sales,2,37203.95,744.08,73663.82,35641.93,38021.89,0.5162,16343.36,21678.53,67397.15,53432.69,13964.46
TXN000160,20240107,P002,BU001,REG003,DEP001,Enterprise,Direct Sales,2,32250.01,6954.38,57545.64,25451.16,32094.48,0.5577,23795.71,8298.77,54918.27,51123.13,3795.14
TXN000161,20240121,P004,BU001,REG001,DEP002,Enterprise,Direct Sales,2,38788.19,9030.04,68546.34,36714.82,31831.52,0.4644,22758.14,9073.38,64175.15,53721.71,10453.44
TXN000162,20240126,P002,BU001,REG004,DEP007,Enterprise,Partner Sales,4,28508.94,15871.12,98164.64,46997.42,51167.22,0.5212,25601.54,25565.68,95183.73,79250.37,15933.36
TXN000163,20240110,P003,BU001,REG001,DEP005,Enterprise,Partner Sales,1,19315.35,2983.69,16331.66,7898.37,8433.29,0.5164,4913.86,3519.43,16815.47,13031.59,3783.88
TXN000164,20240127,P003,BU001,REG001,DEP005,Mid-Market,Direct Sales,4,21485.99,7364.55,78579.41,31441.8,47137.61,0.5999,25969.61,21168.0,82429.95,60643.28,21786.67
TXN000165,20240118,P001,BU001,REG002,DEP002,Mid-Market,Direct Sales,2,46754.29,8192.86,85315.72,39366.93,45948.79,0.5386,28649.75,17299.04,73861.97,66347.3,7514.67
TXN000166,20240106,P002,BU001,REG001,DEP002,Enterprise,Direct Sales,3,31763.05,13275.64,82013.51,36925.84,45087.67,0.5498,27992.28,17095.39,76021.33,58587.27,17434.06
TXN000167,20240112,P001,BU001,REG003,DEP006,Enterprise,Direct Sales,1,51662.75,6017.35,45645.4,21583.16,24062.24,0.5272,10540.97,13521.27,40448.27,32186.67,8261.6
TXN000168,20240101,P001,BU001,REG003,DEP001,Enterprise,Partner Sales,2,52640.15,14332.25,90948.05,43149.45,47798.6,0.5256,39380.97,8417.63,83710.78,82649.1,1061.68
TXN000169,20240102,P002,BU001,REG001,DEP006,Enterprise,Partner Sales,4,32284.31,20266.01,108871.23,48887.06,59984.17,0.551,25910.32,34073.85,98800.05,73854.77,24945.28
TXN000170,20240111,P002,BU001,REG004,DEP002,Enterprise,Partner Sales,2,31642.34,8216.57,55068.11,24793.76,30274.35,0.5498,18815.56,11458.79,48730.18,42211.35,6518.83
TXN000171,20240115,P001,BU001,REG001,DEP001,Mid-Market,Direct Sales,1,53547.06,4776.0,48771.06,21235.92,27535.14,0.5646,21515.71,6019.43,48908.36,40612.56,8295.8
TXN000172,20240125,P002,BU001,REG002,DEP001,Enterprise,Direct Sales,3,28209.29,11017.1,73610.77,38566.13,35044.64,0.4761,31234.3,3810.34,69875.59,70184.96,-309.37
TXN000173,20240105,P003,BU001,REG001,DEP006,Enterprise,Direct Sales,1,20946.52,2176.58,18769.94,7812.02,10957.92,0.5838,4182.5,6775.42,19405.29,11695.32,7709.97
TXN000174,20240127,P001,BU001,REG004,DEP001,Enterprise,Partner Sales,2,50365.41,13974.31,86756.51,40748.42,46008.09,0.5303,38520.37,7487.72,74308.55,86718.98,-12410.43
TXN000175,20240108,P002,BU001,REG001,DEP001,Enterprise,Partner Sales,2,30208.78,7734.81,52682.75,25398.45,27284.3,0.5179,21629.38,5654.92,45486.05,43951.53,1534.52
TXN000176,20240105,P002,BU001,REG001,DEP001,Enterprise,Partner Sales,3,31914.82,12199.28,83545.18,35618.99,47926.19,0.5737,32778.01,15148.18,77751.72,65930.13,11821.59
TXN000177,20240122,P003,BU001,REG002,DEP001,Enterprise,Direct Sales,3,21509.77,7650.15,56879.16,24172.2,32706.96,0.575,23870.82,8836.14,49260.51,46063.27,3197.24
TXN000178,20240125,P002,BU001,REG004,DEP001,Small Business,Partner Sales,3,30983.22,4794.08,88155.58,38812.71,49342.87,0.5597,35036.23,14306.64,79564.46,74488.61,5075.85
TXN000179,20240119,P003,BU001,REG003,DEP007,Enterprise,Direct Sales,4,19945.4,10518.6,69263.0,34497.79,34765.21,0.5019,16228.87,18536.34,72532.63,50719.36,21813.27
TXN000180,20240104,P002,BU001,REG003,DEP001,Mid-Market,Online Sales,1,29790.74,1975.25,27815.49,12813.53,15001.96,0.5393,12094.92,2907.04,24805.63,25624.52,-818.89
TXN000181,20240104,P002,BU001,REG003,DEP006,Mid-Market,Online Sales,2,29454.44,3658.76,55250.12,25291.16,29958.96,0.5422,12035.97,17922.99,49151.81,40686.58,8465.23
TXN000182,20240113,P002,BU001,REG003,DEP005,Enterprise,Partner Sales,1,29335.68,3832.45,25503.23,11819.84,13683.39,0.5365,8630.72,5052.67,24603.68,19572.09,5031.59
TXN000183,20240114,P001,BU001,REG002,DEP001,Enterprise,Direct Sales,1,49132.05,5451.96,43680.09,19834.21,23845.88,0.5459,19490.69,4355.19,41478.6,40841.04,637.56
TXN000184,20240131,P003,BU001,REG001,DEP001,Mid-Market,Partner Sales,1,18687.21,1685.38,17001.83,8169.17,8832.66,0.5195,7249.44,1583.22,16425.26,13953.97,2471.29
TXN000185,20240109,P001,BU001,REG003,DEP007,Small Business,Online Sales,3,46619.49,1398.58,138459.89,61374.06,77085.83,0.5567,36362.55,40723.28,128123.45,93091.94,35031.51
TXN000186,20240106,P002,BU001,REG002,DEP001,Enterprise,Online Sales,4,31343.38,13509.24,111864.28,48754.34,63109.94,0.5642,48416.56,14693.38,113581.67,96465.82,17115.85
TXN000187,20240130,P004,BU001,REG001,DEP001,Enterprise,Direct Sales,4,39654.87,18412.85,140206.63,70228.17,69978.46,0.4991,63032.48,6945.98,123061.62,120760.66,2300.96
TXN000188,20240105,P004,BU001,REG001,DEP003,Enterprise,Partner Sales,3,42756.38,16545.13,111724.01,51157.18,60566.83,0.5421,16813.6,43753.23,104537.76,69570.4,34967.36
TXN000189,20240101,P003,BU001,REG003,DEP008,Mid-Market,Partner Sales,4,20359.11,9272.91,72163.53,33516.56,38646.97,0.5355,8643.13,30003.84,71294.13,43663.19,27630.94
TXN000190,20240114,P004,BU001,REG001,DEP006,Mid-Market,Partner Sales,1,37025.13,3553.22,33471.91,16887.15,16584.76,0.4955,8071.75,8513.01,34263.43,26190.53,8072.9
TXN000191,20240113,P004,BU001,REG004,DEP001,Enterprise,Partner Sales,4,37808.15,18360.34,132872.26,67523.18,65349.08,0.4918,56071.43,9277.65,122762.58,124004.31,-1241.73
TXN000192,20240120,P002,BU001,REG001,DEP007,Enterprise,Direct Sales,4,28587.94,12175.91,102175.85,46393.89,55781.96,0.5459,23569.39,32212.57,98451.45,71417.74,27033.71
TXN000193,20240128,P004,BU001,REG001,DEP007,Small Business,Online Sales,1,43044.71,670.21,42374.5,16567.05,25807.45,0.609,10881.2,14926.25,36604.28,26877.68,9726.6
TXN000194,20240129,P002,BU001,REG003,DEP001,Enterprise,Direct Sales,2,28649.78,7524.36,49775.2,25453.63,24321.57,0.4886,19454.51,4867.06,44004.45,40787.85,3216.6
TXN000195,20240109,P002,BU001,REG001,DEP007,Mid-Market,Partner Sales,4,30075.63,10639.24,109663.28,48384.8,61278.48,0.5588,30229.79,31048.69,94730.17,72324.67,22405.5
TXN000196,20240131,P003,BU001,REG001,DEP001,Mid-Market,Partner Sales,2,21395.77,4993.59,37797.95,15673.96,22123.99,0.5853,15341.22,6782.77,37630.74,31976.63,5654.11
TXN000197,20240120,P004,BU001,REG002,DEP001,Enterprise,Direct Sales,4,43054.03,23083.83,149132.29,71312.58,77819.71,0.5218,58515.58,19304.13,135354.26,142695.57,-7341.31
TXN000198,20240103,P004,BU001,REG003,DEP002,Enterprise,Direct Sales,4,38312.71,20525.69,132725.15,69497.19,63227.96,0.4764,43334.09,19893.87,132028.22,101904.77,30123.45
TXN000199,20240130,P002,BU001,REG001,DEP001,Enterprise,Direct Sales,2,27835.76,6074.12,49597.4,22866.01,26731.39,0.539,20057.93,6673.46,42816.43,43418.28,-601.85
TXN000200,20240105,P003,BU001,REG001,DEP001,Small Business,Online Sales,1,18891.53,188.92,18702.61,7929.02,10773.59,0.576,7601.38,3172.21,19123.6,16310.05,2813.55
TXN000201,20240119,P001,BU001,REG003,DEP006,Enterprise,Direct Sales,2,46506.63,12528.6,80484.66,38920.41,41564.25,0.5164,17060.22,24504.03,81861.43,59639.24,22222.19
TXN000202,20240125,P004,BU001,REG004,DEP008,Enterprise,Partner Sales,1,38048.8,5031.27,33017.53,17599.48,15418.05,0.467,4185.34,11232.71,28652.14,21981.78,6670.36
TXN000203,20240108,P003,BU001,REG002,DEP007,Enterprise,Direct Sales,2,20219.42,5045.01,35393.83,15772.06,19621.77,0.5544,8196.38,11425.39,30252.92,24543.28,5709.64
TXN000204,20240109,P003,BU001,REG001,DEP006,Enterprise,Direct Sales,3,21319.84,8340.24,55619.28,23002.63,32616.65,0.5864,12943.57,19673.08,47902.54,37360.5,10542.04
TXN000205,20240115,P004,BU001,REG001,DEP008,Mid-Market,Partner Sales,2,40238.2,6851.1,73625.3,32542.81,41082.49,0.558,9800.27,31282.22,75151.26,45383.03,29768.23
TXN000206,20240128,P003,BU001,REG001,DEP001,Enterprise,Direct Sales,1,20403.17,2677.58,17725.59,8205.0,9520.59,0.5371,7273.53,2247.06,15898.8,14309.25,1589.55
TXN000207,20240107,P001,BU001,REG001,DEP002,Mid-Market,Direct Sales,2,47614.94,9288.77,85941.11,38112.96,47828.15,0.5565,29192.08,18636.07,82473.79,73041.88,9431.91
TXN000208,20240121,P002,BU001,REG002,DEP001,Mid-Market,Direct Sales,3,31442.8,8407.96,85920.44,38172.35,47748.09,0.5557,33971.56,13776.53,80356.99,65304.92,15052.07
TXN000209,20240115,P001,BU001,REG001,DEP001,Small Business,Online Sales,1,50942.31,509.42,50432.89,19404.03,31028.86,0.6153,19745.1,11283.76,50892.09,41781.52,9110.57
TXN000210,20240104,P003,BU001,REG002,DEP006,Enterprise,Direct Sales,1,21165.24,2858.73,18306.51,8230.83,10075.68,0.5504,4066.37,6009.31,17350.54,11256.22,6094.32
TXN000211,20240123,P001,BU001,REG003,DEP002,Small Business,Online Sales,4,53590.74,2379.07,211983.89,80624.76,131359.13,0.6197,77458.69,53900.44,201412.71,148428.6,52984.11
TXN000212,20240126,P001,BU001,REG002,DEP002,Mid-Market,Online Sales,1,48783.21,2916.79,45866.42,20151.41,25715.01,0.5607,17403.95,8311.06,48059.68,33829.07,14230.61
TXN000213,20240118,P003,BU001,REG001,DEP001,Enterprise,Direct Sales,2,18689.85,4964.78,32414.92,15349.34,17065.58,0.5265,14447.7,2617.88,28525.97,29470.8,-944.83
TXN000214,20240106,P003,BU001,REG003,DEP001,Mid-Market,Partner Sales,1,19122.97,2103.03,17019.94,8434.86,8585.08,0.5044,7152.68,1432.4,17294.66,15071.15,2223.51
TXN000215,20240105,P003,BU001,REG003,DEP005,Small Business,Online Sales,1,19801.09,198.01,19603.08,8528.77,11074.31,0.5649,6310.42,4763.89,16865.51,13847.91,3017.6
TXN000216,20240114,P004,BU001,REG003,DEP001,Enterprise,Direct Sales,2,42852.44,8974.48,76730.4,32348.69,44381.71,0.5784,31373.13,13008.58,72550.88,63098.5,9452.38
TXN000217,20240116,P004,BU001,REG001,DEP001,Small Business,Partner Sales,3,39221.18,5828.29,111835.25,49634.15,62201.1,0.5562,48808.97,13392.13,114884.66,96520.94,18363.72
TXN000218,20240118,P001,BU001,REG001,DEP001,Mid-Market,Online Sales,1,52166.19,2614.31,49551.88,21350.15,28201.73,0.5691,21598.94,6602.79,48711.62,45248.25,3463.37
TXN000219,20240108,P004,BU001,REG004,DEP002,Mid-Market,Direct Sales,1,40259.05,3229.22,37029.83,17364.38,19665.45,0.5311,13725.34,5940.11,36550.03,33534.18,3015.85
TXN000220,20240116,P003,BU001,REG001,DEP007,Small Business,Partner Sales,1,18984.99,1201.86,17783.13,7756.04,10027.09,0.5639,4867.78,5159.31,16052.18,13009.02,3043.16
TXN000221,20240110,P003,BU001,REG001,DEP002,Enterprise,Direct Sales,3,19426.35,6748.95,51530.1,23432.71,28097.39,0.5453,17832.56,10264.83,48114.43,38165.51,9948.92
TXN000222,20240122,P001,BU001,REG002,DEP001,Small Business,Online Sales,4,51225.54,4400.41,200501.75,82863.86,117637.89,0.5867,87421.28,30216.61,185126.52,163316.76,21809.76
TXN000223,20240125,P003,BU001,REG002,DEP001,Enterprise,Direct Sales,1,20553.13,2806.04,17747.09,8353.81,9393.28,0.5293,7780.04,1613.24,16935.85,17467.53,-531.68
TXN000224,20240121,P003,BU001,REG004,DEP006,Mid-Market,Partner Sales,2,19791.23,3557.24,36025.22,16446.81,19578.41,0.5435,8232.04,11346.37,33951.81,22648.94,11302.87
TXN000225,20240101,P003,BU001,REG001,DEP007,Mid-Market,Direct Sales,2,19131.67,3423.07,34840.27,17182.55,17657.72,0.5068,9607.36,8050.36,31892.07,26290.85,5601.22
TXN000226,20240131,P001,BU001,REG004,DEP007,Enterprise,Online Sales,2,51775.25,10056.71,93493.79,40569.13,52924.66,0.5661,21097.85,31826.81,85181.83,67124.56,18057.27
TXN000227,20240115,P005,BU002,REG004,DEP002,Small Business,Online Sales,17,14995.87,6998.11,247931.68,110352.79,137578.89,0.5549,86621.0,50957.89,220002.41,184633.23,35369.18
TXN000228,20240129,P005,BU002,REG002,DEP002,Mid-Market,Direct Sales,20,16022.02,30850.75,289589.65,134797.55,154792.1,0.5345,106291.45,48500.65,276891.51,223639.21,53252.3
TXN000229,20240121,P005,BU002,REG002,DEP001,Mid-Market,Partner Sales,17,15294.46,26765.27,233240.55,116652.39,116588.16,0.4999,100799.16,15789.0,237727.24,206007.54,31719.7
TXN000230,20240118,P008,BU002,REG002,DEP001,Enterprise,Direct Sales,10,6013.75,7406.9,52730.6,23420.33,29310.27,0.5558,22487.08,6823.19,45566.1,41590.57,3975.53
TXN000231,20240117,P007,BU002,REG003,DEP002,Enterprise,Direct Sales,12,12405.25,15882.44,132980.56,61266.73,71713.83,0.5393,51032.12,20681.71,113844.15,107989.43,5854.72
TXN000232,20240107,P006,BU002,REG001,DEP001,Mid-Market,Partner Sales,11,8005.03,10478.45,77576.88,34867.31,42709.57,0.5505,33247.83,9461.74,73157.61,73590.98,-433.37
TXN000233,20240118,P007,BU002,REG001,DEP002,Enterprise,Direct Sales,17,12776.65,23935.93,193267.12,86399.93,106867.19,0.553,71974.32,34892.87,201236.97,168870.1,32366.87
TXN000234,20240122,P007,BU002,REG002,DEP007,Small Business,Online Sales,12,11394.14,2596.42,134133.26,60701.33,73431.93,0.5475,39622.08,33809.85,121498.17,97755.21,23742.96
TXN000235,20240130,P007,BU002,REG001,DEP003,Mid-Market,Partner Sales,11,12908.83,15879.79,126117.34,58437.84,67679.5,0.5366,22998.32,44681.18,131393.35,82671.28,48722.07
TXN000236,20240118,P007,BU002,REG002,DEP001,Enterprise,Partner Sales,10,12599.41,17342.91,108651.19,50011.43,58639.76,0.5397,48569.4,10070.36,111643.03,99908.92,11734.11
TXN000237,20240130,P005,BU002,REG001,DEP007,Mid-Market,Partner Sales,9,15865.76,12629.62,130162.22,58585.92,71576.3,0.5499,31810.96,39765.34,118008.59,96340.25,21668.34
TXN000238,20240130,P006,BU002,REG003,DEP002,Small Business,Online Sales,12,7978.12,957.37,94780.07,35626.99,59153.08,0.6241,33238.24,25914.84,96049.14,65233.14,30816.0
TXN000239,20240117,P007,BU002,REG003,DEP001,Mid-Market,Partner Sales,15,12647.43,21676.4,168035.05,76307.34,91727.71,0.5459,69912.17,21815.54,165879.74,140265.09,25614.65
TXN000240,20240114,P005,BU002,REG002,DEP001,Mid-Market,Partner Sales,10,14536.26,14598.8,130763.8,66353.98,64409.82,0.4926,59613.75,4796.07,124534.8,120974.0,3560.8
TXN000241,20240105,P006,BU002,REG003,DEP001,Small Business,Partner Sales,17,8335.29,6178.89,135521.04,52828.86,82692.18,0.6102,62360.72,20331.46,126655.69,104612.18,22043.51
TXN000242,20240109,P005,BU002,REG001,DEP001,Enterprise,Partner Sales,17,14137.08,35732.51,204597.85,111159.17,93438.68,0.4567,86174.02,7264.66,207278.19,190019.54,17258.65
TXN000243,20240128,P008,BU002,REG002,DEP001,Small Business,Direct Sales,10,5814.77,1744.83,56402.87,21523.01,34879.86,0.6184,23867.23,11012.63,56888.83,48820.96,8067.87
TXN000244,20240105,P005,BU002,REG001,DEP002,Enterprise,Direct Sales,19,14869.76,38156.7,244368.74,131242.15,113126.59,0.4629,87824.28,25302.31,244707.74,237116.96,7590.78
TXN000245,20240113,P005,BU002,REG003,DEP002,Mid-Market,Online Sales,6,14573.57,3706.02,83735.4,38804.22,44931.18,0.5366,31439.68,13491.5,87892.96,64759.75,23133.21
TXN000246,20240122,P007,BU002,REG003,DEP001,Mid-Market,Partner Sales,19,11783.07,19703.72,204174.61,101648.35,102526.26,0.5021,91328.89,11197.37,193088.44,191358.49,1729.95
TXN000247,20240108,P005,BU002,REG004,DEP001,Mid-Market,Partner Sales,8,15768.25,10519.86,115626.14,50801.71,64824.43,0.5606,52171.12,12653.31,116942.5,100529.26,16413.24
TXN000248,20240131,P006,BU002,REG003,DEP001,Mid-Market,Partner Sales,13,7688.55,10041.22,89909.93,39889.49,50020.44,0.5563,41746.22,8274.22,91932.51,81461.98,10470.53
TXN000249,20240121,P006,BU002,REG004,DEP002,Mid-Market,Direct Sales,8,8313.96,5189.87,61321.81,24474.24,36847.57,0.6009,21934.96,14912.61,54718.71,46917.1,7801.61
TXN000250,20240101,P005,BU002,REG001,DEP001,Enterprise,Direct Sales,10,13976.91,18177.32,121591.78,68752.07,52839.71,0.4346,54658.61,-1818.9,104376.0,111569.64,-7193.64
TXN000251,20240108,P008,BU002,REG004,DEP002,Enterprise,Partner Sales,9,6255.11,7801.73,48494.26,19167.4,29326.86,0.6047,18116.65,11210.21,45145.72,39836.09,5309.63
TXN000252,20240123,P007,BU002,REG002,DEP001,Enterprise,Direct Sales,15,12560.68,21432.16,166978.04,80121.89,86856.15,0.5202,71525.08,15331.07,170542.58,166012.91,4529.67
TXN000253,20240127,P005,BU002,REG002,DEP001,Mid-Market,Online Sales,4,14764.08,2389.78,56666.54,26496.23,30170.31,0.5324,26318.49,3851.82,51443.06,54435.13,-2992.07
TXN000254,20240129,P007,BU002,REG002,DEP003,Enterprise,Direct Sales,18,12427.16,24857.62,198831.26,92357.48,106473.78,0.5355,30963.79,75509.99,196843.35,127278.7,69564.65
TXN000255,20240127,P007,BU002,REG001,DEP001,Enterprise,Direct Sales,19,12797.07,33338.47,209805.86,96550.55,113255.31,0.5398,94983.32,18271.99,178643.32,192605.69,-13962.37
TXN000256,20240103,P007,BU002,REG001,DEP001,Small Business,Partner Sales,13,12577.37,7619.88,155885.93,62054.41,93831.52,0.6019,70721.15,23110.37,143582.3,128374.67,15207.63
TXN000257,20240123,P007,BU002,REG001,DEP001,Enterprise,Direct Sales,12,11789.66,19739.72,121736.2,60877.31,60858.89,0.4999,56597.54,4261.35,118461.9,109227.59,9234.31
TXN000258,20240104,P008,BU002,REG001,DEP008,Enterprise,Direct Sales,15,5984.84,10151.2,79621.4,32480.63,47140.77,0.5921,12828.19,34312.58,69744.48,46070.58,23673.9
TXN000259,20240103,P006,BU002,REG002,DEP007,Enterprise,Partner Sales,6,8357.58,6194.75,43950.73,17901.89,26048.84,0.5927,11396.31,14652.53,45239.43,26631.72,18607.71
TXN000260,20240122,P006,BU002,REG003,DEP007,Enterprise,Partner Sales,16,7734.52,16081.32,107671.0,49650.39,58020.61,0.5389,31188.46,26832.15,94885.59,86085.33,8800.26
TXN000261,20240115,P007,BU002,REG002,DEP008,Mid-Market,Direct Sales,6,12583.45,4706.46,70794.24,30441.02,40353.22,0.57,12477.39,27875.83,73056.73,42239.54,30817.19
TXN000262,20240121,P008,BU002,REG002,DEP001,Enterprise,Direct Sales,15,5834.95,11518.3,76005.95,31749.91,44256.04,0.5823,33444.06,10811.98,67894.43,64082.47,3811.96
TXN000263,20240127,P007,BU002,REG002,DEP004,Enterprise,Direct Sales,8,12587.5,12134.56,88565.44,38379.81,50185.63,0.5667,15593.84,34591.79,92892.37,52108.01,40784.36
TXN000264,20240103,P005,BU002,REG002,DEP001,Small Business,Direct Sales,16,14008.32,7503.86,216629.26,101310.09,115319.17,0.5323,92299.78,23019.39,210336.12,211784.18,-1448.06
TXN000265,20240117,P006,BU002,REG001,DEP007,Small Business,Partner Sales,17,7416.83,8382.45,117703.66,49715.57,67988.09,0.5776,32412.1,35575.99,102033.65,76788.01,25245.64
TXN000266,20240126,P007,BU002,REG003,DEP002,Mid-Market,Direct Sales,6,12955.54,6624.88,71108.36,30872.37,40235.99,0.5658,27868.15,12367.84,61370.46,54644.05,6726.41
TXN000267,20240114,P005,BU002,REG001,DEP001,Small Business,Online Sales,14,15886.7,6137.48,216276.32,88553.55,127722.77,0.5906,92799.64,34923.13,187075.63,169221.8,17853.83
TXN000268,20240117,P008,BU002,REG003,DEP003,Small Business,Partner Sales,11,6367.53,5494.89,64547.94,25763.89,38784.05,0.6009,11554.92,27229.13,62481.02,38502.02,23979.0
TXN000269,20240116,P008,BU002,REG003,DEP001,Enterprise,Partner Sales,8,6433.23,7577.18,43888.66,17199.93,26688.73,0.6081,20498.76,6189.97,44411.63,41407.45,3004.18
TXN000270,20240129,P008,BU002,REG002,DEP008,Mid-Market,Online Sales,13,5940.78,4843.31,72386.83,27508.83,44878.0,0.62,12877.09,32000.91,67362.64,38249.3,29113.34
