Budget_ID,Date_ID,Product_ID,Business_Unit_ID,Region_ID,Department_ID,Budget_Category,Budget_Amount,Forecast_Amount,Scenario,Budget_Version
BUD000279,20240301,P013,BU004,REG003,DEP005,OPEX,556105.94,607880.5,Base,Original
BUD000280,20240301,P013,BU004,REG003,DEP003,EBITDA,358080.73,376387.98,Base,Original
BUD000281,20240301,P013,BU004,REG003,DEP003,Cash Inflow,1380911.52,1632123.9,Base,Original
BUD000282,20240301,P013,BU004,REG003,DEP003,Cash Outflow,1194607.3,1292054.71,Base,Original
BUD000283,20240301,P013,BU004,REG004,DEP001,Revenue,1347053.35,1533838.27,Base,Original
BUD000284,20240301,P013,BU004,REG004,DEP006,COGS,634015.08,646726.05,Base,Original
BUD000285,20240301,P013,BU004,REG004,DEP005,OPEX,542594.34,606341.03,Base,Original
BUD000286,20240301,P013,BU004,REG004,DEP003,EBITDA,303193.41,316724.07,Base,Original
BUD000287,20240301,P013,BU004,REG004,DEP003,Cash Inflow,1312106.26,1505836.55,Base,Original
BUD000288,20240301,P013,BU004,REG004,DEP003,Cash Outflow,1185978.88,1225208.31,Base,Original
BUD000289,20240401,P001,BU001,REG001,DEP001,Revenue,7620998.84,7842996.69,Base,Original
BUD000290,20240401,P001,BU001,REG001,DEP006,COGS,3820794.58,3556529.41,Base,Original
BUD000291,20240401,P001,BU001,REG001,DEP002,OPEX,2594975.58,2820523.05,Base,Original
BUD000292,20240401,P001,BU001,REG001,DEP003,EBITDA,1709112.81,1694163.63,Base,Original
BUD000293,20240401,P001,BU001,REG001,DEP003,Cash Inflow,7696912.05,7849556.14,Base,Original
BUD000294,20240401,P001,BU001,REG001,DEP003,Cash Outflow,6059661.73,6327759.12,Base,Original
BUD000295,20240401,P001,BU001,REG002,DEP001,Revenue,5873383.66,5907287.38,Base,Original
BUD000296,20240401,P001,BU001,REG002,DEP006,COGS,2651449.54,2661556.29,Base,Original
BUD000297,20240401,P001,BU001,REG002,DEP002,OPEX,1737587.39,1820375.02,Base,Original
BUD000298,20240401,P001,BU001,REG002,DEP003,EBITDA,1375575.55,1327334.37,Base,Original
BUD000299,20240401,P001,BU001,REG002,DEP003,Cash Inflow,5888880.0,5419402.49,Base,Original
BUD000300,20240401,P001,BU001,REG002,DEP003,Cash Outflow,4394599.48,4512383.74,Base,Original
BUD000301,20240401,P001,BU001,REG003,DEP001,Revenue,3920373.39,4188299.27,Base,Original
BUD000302,20240401,P001,BU001,REG003,DEP006,COGS,1888071.22,1935382.95,Base,Original
BUD000303,20240401,P001,BU001,REG003,DEP002,OPEX,1434956.49,1498096.78,Base,Original
BUD000304,20240401,P001,BU001,REG003,DEP003,EBITDA,778408.08,794317.58,Base,Original
BUD000305,20240401,P001,BU001,REG003,DEP003,Cash Inflow,3721322.31,4004472.39,Base,Original
BUD000306,20240401,P001,BU001,REG003,DEP003,Cash Outflow,3243259.91,3385124.44,Base,Original
BUD000307,20240401,P001,BU001,REG004,DEP001,Revenue,1375025.3,1450048.09,Base,Original
BUD000308,20240401,P001,BU001,REG004,DEP006,COGS,712218.17,662311.82,Base,Original
BUD000309,20240401,P001,BU001,REG004,DEP002,OPEX,469555.32,486882.48,Base,Original
BUD000310,20240401,P001,BU001,REG004,DEP003,EBITDA,267211.48,257167.69,Base,Original
BUD000311,20240401,P001,BU001,REG004,DEP003,Cash Inflow,1302893.85,1367363.76,Base,Original
BUD000312,20240401,P001,BU001,REG004,DEP003,Cash Outflow,1058646.59,1140987.64,Base,Original
BUD000313,20240401,P005,BU002,REG001,DEP001,Revenue,6348007.35,6801641.57,Base,Original
BUD000314,20240401,P005,BU002,REG001,DEP006,COGS,2942261.35,3175497.75,Base,Original
BUD000315,20240401,P005,BU002,REG001,DEP005,OPEX,2125716.17,2202660.47,Base,Original
BUD000316,20240401,P005,BU002,REG001,DEP003,EBITDA,1373894.2,1406668.02,Base,Original
BUD000317,20240401,P005,BU002,REG001,DEP003,Cash Inflow,5938927.48,6211199.78,Base,Original
BUD000318,20240401,P005,BU002,REG001,DEP003,Cash Outflow,5092082.07,5463224.22,Base,Original
BUD000319,20240401,P005,BU002,REG002,DEP001,Revenue,5417645.18,5465557.71,Base,Original
BUD000320,20240401,P005,BU002,REG002,DEP006,COGS,2483333.81,2420604.9,Base,Original
BUD000321,20240401,P005,BU002,REG002,DEP005,OPEX,1815442.8,1997860.02,Base,Original
BUD000322,20240401,P005,BU002,REG002,DEP003,EBITDA,1102464.11,1056832.0,Base,Original
BUD000323,20240401,P005,BU002,REG002,DEP003,Cash Inflow,5516262.42,5277005.4,Base,Original
BUD000324,20240401,P005,BU002,REG002,DEP003,Cash Outflow,4105252.93,4292050.02,Base,Original
BUD000325,20240401,P005,BU002,REG003,DEP001,Revenue,5595787.64,6303736.11,Base,Original
BUD000326,20240401,P005,BU002,REG003,DEP006,COGS,2996656.64,2900390.8,Base,Original
BUD000327,20240401,P005,BU002,REG003,DEP005,OPEX,2089125.37,2140630.88,Base,Original
BUD000328,20240401,P005,BU002,REG003,DEP003,EBITDA,1137294.11,1199240.31,Base,Original
BUD000329,20240401,P005,BU002,REG003,DEP003,Cash Inflow,5417012.64,5774488.67,Base,Original
BUD000330,20240401,P005,BU002,REG003,DEP003,Cash Outflow,4688711.56,4999561.34,Base,Original
BUD000331,20240401,P005,BU002,REG004,DEP001,Revenue,1827098.58,1920064.22,Base,Original
BUD000332,20240401,P005,BU002,REG004,DEP006,COGS,837963.28,813147.85,Base,Original
BUD000333,20240401,P005,BU002,REG004,DEP005,OPEX,613840.63,682524.17,Base,Original
BUD000334,20240401,P005,BU002,REG004,DEP003,EBITDA,423253.53,412568.46,Base,Original
BUD000335,20240401,P005,BU002,REG004,DEP003,Cash Inflow,1684259.97,1853824.37,Base,Original
BUD000336,20240401,P005,BU002,REG004,DEP003,Cash Outflow,1404944.59,1514415.34,Base,Original
BUD000337,20240401,P009,BU003,REG001,DEP001,Revenue,8804792.24,9408892.53,Base,Original
BUD000338,20240401,P009,BU003,REG001,DEP006,COGS,3604909.87,3881728.89,Base,Original
BUD000339,20240401,P009,BU003,REG001,DEP005,OPEX,2714659.37,3064387.5,Base,Original
BUD000340,20240401,P009,BU003,REG001,DEP003,EBITDA,2640123.94,2657123.73,Base,Original
BUD000341,20240401,P009,BU003,REG001,DEP003,Cash Inflow,8582962.47,8856899.75,Base,Original
BUD000342,20240401,P009,BU003,REG001,DEP003,Cash Outflow,6392271.85,6837451.71,Base,Original
BUD000343,20240401,P009,BU003,REG002,DEP001,Revenue,7874049.71,7540060.97,Base,Original
BUD000344,20240401,P009,BU003,REG002,DEP006,COGS,2931249.02,3064478.6,Base,Original
BUD000345,20240401,P009,BU003,REG002,DEP005,OPEX,2446459.09,2672570.57,Base,Original
BUD000346,20240401,P009,BU003,REG002,DEP003,EBITDA,2042683.95,1927355.73,Base,Original
BUD000347,20240401,P009,BU003,REG002,DEP003,Cash Inflow,7186538.58,7124345.2,Base,Original
BUD000348,20240401,P009,BU003,REG002,DEP003,Cash Outflow,5497575.07,5769389.75,Base,Original
BUD000349,20240401,P009,BU003,REG003,DEP001,Revenue,3852292.62,4294191.47,Base,Original
BUD000350,20240401,P009,BU003,REG003,DEP006,COGS,1581170.69,1646246.69,Base,Original
BUD000351,20240401,P009,BU003,REG003,DEP005,OPEX,1254655.48,1401102.42,Base,Original
BUD000352,20240401,P009,BU003,REG003,DEP003,EBITDA,1149038.17,1139201.41,Base,Original
BUD000353,20240401,P009,BU003,REG003,DEP003,Cash Inflow,3799742.93,3912490.19,Base,Original
BUD000354,20240401,P009,BU003,REG003,DEP003,Cash Outflow,2889760.04,3131725.84,Base,Original
BUD000355,20240401,P009,BU003,REG004,DEP001,Revenue,1807568.38,1817947.05,Base,Original
BUD000356,20240401,P009,BU003,REG004,DEP006,COGS,758510.99,753915.84,Base,Original
BUD000357,20240401,P009,BU003,REG004,DEP005,OPEX,614589.47,647888.84,Base,Original
BUD000358,20240401,P009,BU003,REG004,DEP003,EBITDA,468994.09,466252.53,Base,Original
BUD000359,20240401,P009,BU003,REG004,DEP003,Cash Inflow,1747092.89,1718765.91,Base,Original
BUD000360,20240401,P009,BU003,REG004,DEP003,Cash Outflow,1348031.48,1382470.21,Base,Original
BUD000361,20240401,P013,BU004,REG001,DEP001,Revenue,5573815.06,6377172.62,Base,Original
BUD000362,20240401,P013,BU004,REG001,DEP006,COGS,2504069.16,2632193.91,Base,Original
BUD000363,20240401,P013,BU004,REG001,DEP005,OPEX,2239564.47,2388969.11,Base,Original
BUD000364,20240401,P013,BU004,REG001,DEP003,EBITDA,1257980.54,1353804.05,Base,Original
BUD000365,20240401,P013,BU004,REG001,DEP003,Cash Inflow,5433637.53,6059407.7,Base,Original
BUD000366,20240401,P013,BU004,REG001,DEP003,Cash Outflow,4620963.83,5208806.39,Base,Original
BUD000367,20240401,P013,BU004,REG002,DEP001,Revenue,4891037.23,5496425.82,Base,Original
BUD000368,20240401,P013,BU004,REG002,DEP006,COGS,2338507.23,2224082.64,Base,Original
BUD000369,20240401,P013,BU004,REG002,DEP005,OPEX,1513554.37,1585398.91,Base,Original
BUD000370,20240401,P013,BU004,REG002,DEP003,EBITDA,1562593.75,1539475.64,Base,Original
BUD000371,20240401,P013,BU004,REG002,DEP003,Cash Inflow,4502367.52,4889500.82,Base,Original
BUD000372,20240401,P013,BU004,REG002,DEP003,Cash Outflow,3547448.5,3886621.37,Base,Original
BUD000373,20240401,P013,BU004,REG003,DEP001,Revenue,3334127.06,3770307.31,Base,Original
BUD000374,20240401,P013,BU004,REG003,DEP006,COGS,1579549.23,1592290.3,Base,Original
BUD000375,20240401,P013,BU004,REG003,DEP005,OPEX,1097786.39,1188203.23,Base,Original
BUD000376,20240401,P013,BU004,REG003,DEP003,EBITDA,970135.48,1080563.87,Base,Original
BUD000377,20240401,P013,BU004,REG003,DEP003,Cash Inflow,3192039.89,3681401.97,Base,Original
BUD000378,20240401,P013,BU004,REG003,DEP003,Cash Outflow,2647559.81,2820319.41,Base,Original
BUD000379,20240401,P013,BU004,REG004,DEP001,Revenue,1693721.97,1934318.89,Base,Original
BUD000380,20240401,P013,BU004,REG004,DEP006,COGS,770020.73,770003.79,Base,Original
BUD000381,20240401,P013,BU004,REG004,DEP005,OPEX,669912.4,745953.54,Base,Original
BUD000382,20240401,P013,BU004,REG004,DEP003,EBITDA,413262.41,437032.39,Base,Original
BUD000383,20240401,P013,BU004,REG004,DEP003,Cash Inflow,1644625.24,1822555.62,Base,Original
BUD000384,20240401,P013,BU004,REG004,DEP003,Cash Outflow,1372188.9,1481191.74,Base,Original
BUD000385,20240501,P001,BU001,REG001,DEP001,Revenue,8085482.51,8522542.48,Base,Original
BUD000386,20240501,P001,BU001,REG001,DEP006,COGS,3751111.67,3781103.4,Base,Original
BUD000387,20240501,P001,BU001,REG001,DEP002,OPEX,2647002.49,2879809.08,Base,Original
BUD000388,20240501,P001,BU001,REG001,DEP003,EBITDA,1793520.59,1755478.41,Base,Original
BUD000389,20240501,P001,BU001,REG001,DEP003,Cash Inflow,7791631.14,7948501.5,Base,Original
BUD000390,20240501,P001,BU001,REG001,DEP003,Cash Outflow,6582892.41,6643808.71,Base,Original
BUD000391,20240501,P001,BU001,REG002,DEP001,Revenue,6467221.14,6076629.96,Base,Original
BUD000392,20240501,P001,BU001,REG002,DEP006,COGS,2636663.3,2857114.75,Base,Original
BUD000393,20240501,P001,BU001,REG002,DEP002,OPEX,1857481.08,2009646.36,Base,Original
BUD000394,20240501,P001,BU001,REG002,DEP003,EBITDA,1429912.14,1381509.35,Base,Original
BUD000395,20240501,P001,BU001,REG002,DEP003,Cash Inflow,5957821.86,5852431.52,Base,Original
BUD000396,20240501,P001,BU001,REG002,DEP003,Cash Outflow,4559464.08,4879323.17,Base,Original
BUD000397,20240501,P001,BU001,REG003,DEP001,Revenue,4170135.02,4556767.19,Base,Original
BUD000398,20240501,P001,BU001,REG003,DEP006,COGS,2216062.19,2143120.77,Base,Original
BUD000399,20240501,P001,BU001,REG003,DEP002,OPEX,1362026.28,1472818.6,Base,Original
BUD000400,20240501,P001,BU001,REG003,DEP003,EBITDA,987557.5,996599.64,Base,Original
BUD000401,20240501,P001,BU001,REG003,DEP003,Cash Inflow,4026164.78,4431020.34,Base,Original
BUD000402,20240501,P001,BU001,REG003,DEP003,Cash Outflow,3432852.37,3582413.15,Base,Original
BUD000403,20240501,P001,BU001,REG004,DEP001,Revenue,2267077.93,2324221.2,Base,Original
BUD000404,20240501,P001,BU001,REG004,DEP006,COGS,1064209.58,1029578.16,Base,Original
BUD000405,20240501,P001,BU001,REG004,DEP002,OPEX,688457.16,735967.44,Base,Original
BUD000406,20240501,P001,BU001,REG004,DEP003,EBITDA,571662.35,541115.78,Base,Original
BUD000407,20240501,P001,BU001,REG004,DEP003,Cash Inflow,2188696.99,2240327.54,Base,Original
BUD000408,20240501,P001,BU001,REG004,DEP003,Cash Outflow,1643464.8,1739854.78,Base,Original
BUD000409,20240501,P005,BU002,REG001,DEP001,Revenue,7036178.0,7934954.06,Base,Original
BUD000410,20240501,P005,BU002,REG001,DEP006,COGS,3792920.06,3436598.9,Base,Original
BUD000411,20240501,P005,BU002,REG001,DEP005,OPEX,2589782.85,2789204.46,Base,Original
BUD000412,20240501,P005,BU002,REG001,DEP003,EBITDA,1476683.68,1471384.54,Base,Original
BUD000413,20240501,P005,BU002,REG001,DEP003,Cash Inflow,7022740.34,7432482.57,Base,Original
BUD000414,20240501,P005,BU002,REG001,DEP003,Cash Outflow,5730688.07,6241974.99,Base,Original
BUD000415,20240501,P005,BU002,REG002,DEP001,Revenue,6178572.44,6068873.25,Base,Original
BUD000416,20240501,P005,BU002,REG002,DEP006,COGS,3059974.05,2835489.51,Base,Original
BUD000417,20240501,P005,BU002,REG002,DEP005,OPEX,1943203.48,2107823.79,Base,Original
BUD000418,20240501,P005,BU002,REG002,DEP003,EBITDA,1349490.37,1271017.51,Base,Original
BUD000419,20240501,P005,BU002,REG002,DEP003,Cash Inflow,6362262.11,5975776.7,Base,Original
BUD000420,20240501,P005,BU002,REG002,DEP003,Cash Outflow,4530452.21,4898006.58,Base,Original
BUD000421,20240501,P005,BU002,REG003,DEP001,Revenue,4671281.1,5300443.26,Base,Original
BUD000422,20240501,P005,BU002,REG003,DEP006,COGS,2466705.33,2287401.5,Base,Original
BUD000423,20240501,P005,BU002,REG003,DEP005,OPEX,1787723.24,1998371.72,Base,Original
BUD000424,20240501,P005,BU002,REG003,DEP003,EBITDA,859438.43,872970.63,Base,Original
BUD000425,20240501,P005,BU002,REG003,DEP003,Cash Inflow,4517861.97,4919508.62,Base,Original
BUD000426,20240501,P005,BU002,REG003,DEP003,Cash Outflow,4143797.01,4175565.51,Base,Original
BUD000427,20240501,P005,BU002,REG004,DEP001,Revenue,1939517.81,2080575.38,Base,Original
BUD000428,20240501,P005,BU002,REG004,DEP006,COGS,990087.63,954655.86,Base,Original
BUD000429,20240501,P005,BU002,REG004,DEP005,OPEX,697691.68,718229.25,Base,Original
BUD000430,20240501,P005,BU002,REG004,DEP003,EBITDA,374461.36,361375.39,Base,Original
BUD000431,20240501,P005,BU002,REG004,DEP003,Cash Inflow,1977195.93,2026244.84,Base,Original
BUD000432,20240501,P005,BU002,REG004,DEP003,Cash Outflow,1635195.56,1706511.39,Base,Original
BUD000433,20240501,P009,BU003,REG001,DEP001,Revenue,7500202.54,8100196.72,Base,Original
BUD000434,20240501,P009,BU003,REG001,DEP006,COGS,3246347.46,3282288.38,Base,Original
BUD000435,20240501,P009,BU003,REG001,DEP005,OPEX,2352090.93,2492908.8,Base,Original
BUD000436,20240501,P009,BU003,REG001,DEP003,EBITDA,2232807.14,2169015.0,Base,Original
BUD000437,20240501,P009,BU003,REG001,DEP003,Cash Inflow,7160996.35,7405722.99,Base,Original
BUD000438,20240501,P009,BU003,REG001,DEP003,Cash Outflow,5558839.08,5705090.52,Base,Original
BUD000439,20240501,P009,BU003,REG002,DEP001,Revenue,6824755.34,6489504.35,Base,Original
BUD000440,20240501,P009,BU003,REG002,DEP006,COGS,2676963.04,2717434.39,Base,Original
BUD000441,20240501,P009,BU003,REG002,DEP005,OPEX,2019340.03,2179104.39,Base,Original
BUD000442,20240501,P009,BU003,REG002,DEP003,EBITDA,1835874.79,1690719.8,Base,Original
BUD000443,20240501,P009,BU003,REG002,DEP003,Cash Inflow,6346855.68,6344754.55,Base,Original
BUD000444,20240501,P009,BU003,REG002,DEP003,Cash Outflow,4628036.84,5042472.77,Base,Original
BUD000445,20240501,P009,BU003,REG003,DEP001,Revenue,5378767.27,5680669.53,Base,Original
BUD000446,20240501,P009,BU003,REG003,DEP006,COGS,2463625.2,2307497.28,Base,Original
BUD000447,20240501,P009,BU003,REG003,DEP005,OPEX,1821269.76,2003176.95,Base,Original
BUD000448,20240501,P009,BU003,REG003,DEP003,EBITDA,1464570.15,1424206.28,Base,Original
BUD000449,20240501,P009,BU003,REG003,DEP003,Cash Inflow,5262029.39,5586985.94,Base,Original
BUD000450,20240501,P009,BU003,REG003,DEP003,Cash Outflow,4175208.2,4398582.78,Base,Original
BUD000451,20240501,P009,BU003,REG004,DEP001,Revenue,1665303.69,1644180.23,Base,Original
BUD000452,20240501,P009,BU003,REG004,DEP006,COGS,723798.23,681520.94,Base,Original
BUD000453,20240501,P009,BU003,REG004,DEP005,OPEX,504417.58,550931.64,Base,Original
BUD000454,20240501,P009,BU003,REG004,DEP003,EBITDA,445450.93,438683.59,Base,Original
BUD000455,20240501,P009,BU003,REG004,DEP003,Cash Inflow,1574010.93,1561049.69,Base,Original
BUD000456,20240501,P009,BU003,REG004,DEP003,Cash Outflow,1201878.34,1287258.75,Base,Original
BUD000457,20240501,P013,BU004,REG001,DEP001,Revenue,6252608.08,7247982.21,Base,Original
BUD000458,20240501,P013,BU004,REG001,DEP006,COGS,2974734.96,2935443.51,Base,Original
BUD000459,20240501,P013,BU004,REG001,DEP005,OPEX,2281594.61,2462577.68,Base,Original
BUD000460,20240501,P013,BU004,REG001,DEP003,EBITDA,1677060.96,1782301.75,Base,Original
BUD000461,20240501,P013,BU004,REG001,DEP003,Cash Inflow,5951530.67,6746153.99,Base,Original
BUD000462,20240501,P013,BU004,REG001,DEP003,Cash Outflow,5008769.15,5415702.24,Base,Original
BUD000463,20240501,P013,BU004,REG002,DEP001,Revenue,3990576.65,4535757.23,Base,Original
BUD000464,20240501,P013,BU004,REG002,DEP006,COGS,1857079.56,1735931.09,Base,Original
BUD000465,20240501,P013,BU004,REG002,DEP005,OPEX,1434347.43,1593639.34,Base,Original
BUD000466,20240501,P013,BU004,REG002,DEP003,EBITDA,1133046.51,1137276.32,Base,Original
BUD000467,20240501,P013,BU004,REG002,DEP003,Cash Inflow,3726724.23,4090695.7,Base,Original
BUD000468,20240501,P013,BU004,REG002,DEP003,Cash Outflow,3210097.88,3246019.76,Base,Original
BUD000469,20240501,P013,BU004,REG003,DEP001,Revenue,4491335.03,5196096.16,Base,Original
BUD000470,20240501,P013,BU004,REG003,DEP006,COGS,2267941.09,2088556.67,Base,Original
BUD000471,20240501,P013,BU004,REG003,DEP005,OPEX,1648643.61,1721297.7,Base,Original
BUD000472,20240501,P013,BU004,REG003,DEP003,EBITDA,1193163.56,1272685.1,Base,Original
BUD000473,20240501,P013,BU004,REG003,DEP003,Cash Inflow,4256177.96,5010281.12,Base,Original
BUD000474,20240501,P013,BU004,REG003,DEP003,Cash Outflow,3736844.96,4005713.35,Base,Original
BUD000475,20240501,P013,BU004,REG004,DEP001,Revenue,1045931.46,1156215.78,Base,Original
BUD000476,20240501,P013,BU004,REG004,DEP006,COGS,499798.29,468015.33,Base,Original
BUD000477,20240501,P013,BU004,REG004,DEP005,OPEX,423969.48,469490.35,Base,Original
BUD000478,20240501,P013,BU004,REG004,DEP003,EBITDA,243322.28,254575.39,Base,Original
BUD000479,20240501,P013,BU004,REG004,DEP003,Cash Inflow,1046217.6,1133275.7,Base,Original
BUD000480,20240501,P013,BU004,REG004,DEP003,Cash Outflow,885911.75,938290.8,Base,Original
BUD000481,20240601,P001,BU001,REG001,DEP001,Revenue,7017665.33,7464648.06,Base,Original
BUD000482,20240601,P001,BU001,REG001,DEP006,COGS,3588438.97,3429872.81,Base,Original
BUD000483,20240601,P001,BU001,REG001,DEP002,OPEX,2469798.35,2602950.21,Base,Original
BUD000484,20240601,P001,BU001,REG001,DEP003,EBITDA,1422309.46,1482593.46,Base,Original
BUD000485,20240601,P001,BU001,REG001,DEP003,Cash Inflow,6532268.21,7265304.68,Base,Original
BUD000486,20240601,P001,BU001,REG001,DEP003,Cash Outflow,5671138.49,6259974.73,Base,Original
BUD000487,20240601,P001,BU001,REG002,DEP001,Revenue,7454320.08,6916782.82,Base,Original
BUD000488,20240601,P001,BU001,REG002,DEP006,COGS,3106311.32,3170012.58,Base,Original
BUD000489,20240601,P001,BU001,REG002,DEP002,OPEX,2272128.92,2389491.65,Base,Original
BUD000490,20240601,P001,BU001,REG002,DEP003,EBITDA,1582338.66,1502336.17,Base,Original
BUD000491,20240601,P001,BU001,REG002,DEP003,Cash Inflow,6899497.35,6883089.78,Base,Original
BUD000492,20240601,P001,BU001,REG002,DEP003,Cash Outflow,5395118.08,5573767.83,Base,Original
BUD000493,20240601,P001,BU001,REG003,DEP001,Revenue,4335872.25,4693375.71,Base,Original
BUD000494,20240601,P001,BU001,REG003,DEP006,COGS,2346720.5,2170239.51,Base,Original
BUD000495,20240601,P001,BU001,REG003,DEP002,OPEX,1458354.19,1560988.03,Base,Original
BUD000496,20240601,P001,BU001,REG003,DEP003,EBITDA,1060656.51,1070157.98,Base,Original
BUD000497,20240601,P001,BU001,REG003,DEP003,Cash Inflow,4094261.58,4546205.16,Base,Original
BUD000498,20240601,P001,BU001,REG003,DEP003,Cash Outflow,3664555.69,3777040.45,Base,Original
BUD000499,20240601,P001,BU001,REG004,DEP001,Revenue,2048335.79,2066235.97,Base,Original
BUD000500,20240601,P001,BU001,REG004,DEP006,COGS,974115.62,919410.38,Base,Original
BUD000501,20240601,P001,BU001,REG004,DEP002,OPEX,653444.89,707349.37,Base,Original
BUD000502,20240601,P001,BU001,REG004,DEP003,EBITDA,453808.78,453797.42,Base,Original
BUD000503,20240601,P001,BU001,REG004,DEP003,Cash Inflow,1961856.66,1999047.9,Base,Original
BUD000504,20240601,P001,BU001,REG004,DEP003,Cash Outflow,1478785.83,1570217.48,Base,Original
BUD000505,20240601,P005,BU002,REG001,DEP001,Revenue,8293475.77,9111690.05,Base,Original
BUD000506,20240601,P005,BU002,REG001,DEP006,COGS,4331975.44,4209404.0,Base,Original
BUD000507,20240601,P005,BU002,REG001,DEP005,OPEX,2910236.76,3268876.22,Base,Original
BUD000508,20240601,P005,BU002,REG001,DEP003,EBITDA,1632786.09,1626340.54,Base,Original
BUD000509,20240601,P005,BU002,REG001,DEP003,Cash Inflow,8448140.28,8838547.15,Base,Original
BUD000510,20240601,P005,BU002,REG001,DEP003,Cash Outflow,7317639.27,7714024.78,Base,Original
BUD000511,20240601,P005,BU002,REG002,DEP001,Revenue,6856417.81,6790337.52,Base,Original
